01;02;20;KO`E PYAHU
01;02;21;PRODUCTORES INDEPENDIENTES(SIN COMITE)
01;02;23;SAN SIDRO LABRADOR
01;02;24;SAN ISIDRO LABRADOR
01;02;25;CRISTO REY
01;02;27;NUEVA ESPERANZA
01;02;28;INDEPENDIENTE
01;02;31;SANTA LUCIA
01;02;32;13 DE UNIO
01;02;33;13 DE JUNIO
01;02;34;NUEVA EPERANZA
01;02;35;6 DE AGOSTO
01;02;36;NUESTRA SRA DE LA ASUNCION
01;02;37;SANTA CRUZ
01;02;38;TATARE POTY
01;02;40;APASE
01;02;41;PRODUCTORES INDEPENDIENTE ( SIN COMITE)
01;02;42;MADRE S.A.S. SANTO REY
01;02;43;PRODUCTORES INDIVIDUALES (SIN COMITE)
01;02;44;PRODUCTORES INDEPENDIENTES (SIN COMITE)
01;02;46;PRODUCTORES INDIVIDUALES ( SIN COMITE )
01;02;47;PRODUCTORES INDIVIDUALES (SIN COMITE )
01;02;57;PRODUCTORES INDEPENDIENTES (SIN COMITE) 
01;02;63;21 DE JUNIO TEKOPORA
01;03;1;SAGRADA FAMILIA
01;03;2;JOAYHU I
01;03;3;VIRGEN DE CAACUPE (1)
01;03;4;VIRGEN DE CAACUPE (2)
01;03;5;SAN CAYETANO
01;03;6;ASOCIACION DE FERIANTES SAN CAYETANO
01;03;7;SAN FRANCISCO
01;03;8;26 DE JULIO
01;03;9;HUGUA DUARTE
01;03;10;SAN ROQUE
01;03;11;1º DE MAYO
01;03;12;3 DE FEBRERO
01;03;13;PRIMAVERA
01;03;14;KYRE'Y
01;03;15;VIDA Y PROGRESO
01;03;16;JAIKOPORAVEKAVO
01;03;17;ASOCIACION SAN ISIDRO
01;03;18;KUÑA GUAPA
01;03;19;SAN JOSE
01;03;20;SANTA LIBRADA
01;03;21;ASOC TRIPLEM A
01;03;22;BRAZOS UNIDOS
01;03;23;LA VICTORIA
01;03;24;PARAISO POTY
01;03;26;SAN LORENZO
01;03;28;LA ESPERANZA
01;03;29;MARIA AUXILIADORA
01;03;30;SAN ISIDRO
01;03;31;MUJERES UNIDAS
01;03;32;CAACUPEMI
01;03;33;ÑEPYTYVO
01;03;34;SANTA RITA
01;03;35;DIVINO NIÑO JESUS
01;03;36;ROSA MISTICA
01;03;37;MBURUCUYA POTY
01;03;38;12 DE ABRIL
01;03;39;KO`E PYAHU
01;03;40;NUCLEO 7
01;03;43;SANTA ROSA
01;03;44;YOAYHU
01;03;45;SAN ANTONIO
01;03;46;SANTA LUCIA
01;03;48;ARA POTY
01;03;49;CATUPYRY
01;03;50;15 DE MAYO
01;03;51;NARANJA POTY
01;03;52;30 DE JULIO
01;03;54;VIRGEN DEL CARMEN
01;03;56;MBURUKUYA POTY
01;03;59;INDIVIDUAL
01;03;61;ÑOPYTYVO
01;03;62;NUEVO TIEMPO
01;03;64;SANTA TERESITA
01;03;65;NUEVA ESPERANZA
01;03;66;1 DE MARZO
01;03;99;MARANEY
01;03;100;TEKO PYAHU
01;03;101;KO`ERI
01;03;102;4 DE DICIEMBRE
01;03;103;NUCLEO 1
01;03;104;PRODUCTORES DE HORTALIZA KM 32
01;03;105;SAN MARCOS
01;03;106;GENERAL CABALLERO
01;03;107;TEKOPORA REKAVO
01;03;110;TEKO SA`Y
01;03;111;KUÑA RORY
01;03;113;9 DE JULIO
01;03;115;TEKOPORA
01;03;118;KUÑA ATY
01;03;119;JOAYHÚ
01;03;120;8 DE DICIEMBRE
01;03;121;SANTO DOMINGO
01;03;123;KOKUE POTI
01;03;127;SANTA ANA
01;03;129;SAN JUAN
01;03;131;PRIMERO DE MAYO
01;03;132;SAN SEBASTIAN
01;03;140;TEKOJIJA
01;03;141;TEKOJAJA
01;03;142;CEPROHOR
01;03;143;KO'E PYAHU
01;03;144;1º DE MARZO
01;03;145;INDIVDUAL
01;03;146;SANTO REY
01;03;147;JOAJU REKAVO
01;03;148;MEDALLA MILAGROSA
01;03;149;SAN PEDRO
01;03;150;SAN LUIS
01;03;151;20 DE ABRIL
01;03;153;SAN SALVADOR
01;03;154;ASOCICIACION DE FERIANTES SAN CAYETANO
01;03;155;SAN CAYETANO 1
01;03;157;NARANJATY GUAZU
01;03;158;NORTE POTY
01;03;160;SAN RAMON
01;03;162;NUEVA FORTUNA I
01;03;163;VIRGEN DEL CAMINO
01;03;164;SOCIO ACTIVO
01;03;167;24 DE JULIO
01;03;168;13 DE JUNIO
01;03;170;SAN FELIPE
01;03;171;TORTOLITA
01;03;172;3 DE MAYO
01;03;174;PRODUCTORES DE CURUPA Y LOMA
01;03;176;PYA PORA
01;03;177;YKUA PORA PYAHU
01;03;178;SAN JORGE
01;03;179;CRISTO REY
01;03;181;ORGANIZACION CAMPESINA DE ALEMAN KUE
01;03;183;ÑEPYTYVORA
01;03;184;LA AMISTAD
01;03;187;JOAJU PYAHU
01;03;190;SANN ROQUE
01;03;191;ASOCIACION OCASMA
01;03;192;ASOC. OCASMA
01;03;193;13 DE MAYO
01;03;195;SAN BLAS
01;03;196;MBARETE
01;03;197;4 DE AGOSTO
01;03;198;TEKOPORAVE REKAVO
01;03;201;BUEN AMIGO
01;03;202;JOAYU REKAVO
01;03;203;NUEVA ERA
01;03;207;SAN JUAN 
01;03;208;VIRGEN LA APARECIDA 
01;03;209;PERPETUO SOCORRO
01;03;210;SAN CAYETANO 
01;03;211;TEKOPORAREKAVO
01;03;212;COOP. INTEGRAL DEL NORTE
01;03;213;LA ESPERANZA 
01;03;216;SANTA LUCIA 
01;03;217;SANTA LUCIA 1
01;03;221;SAN ANTONIO 
01;03;222;FNC - SANTANI RUGUA
01;03;224;FNC - FATIMA CLAVEL
01;03;225;F.N.C - PEGUAJO GUAZU
01;03;226;F.N.C - CAPITAN GIMENEZ
01;03;227;F.N.C - ARROYITO
01;03;228;PRODUCTORES INDIVIDUALES
01;03;229;PRODUCTORES INDEPENDIENTES (SIN COMITE)
01;03;230;PRODUCTORES INDIVIDUALES (SIN COMITE)
01;03;231;BRAZO UNIDO
01;03;232;PRODUCTORES INDIVIDUAELES
01;03;235;POJOAPY
01;03;252;PRONOR
01;03;253;VIRGEN DE FATIMA
01;03;254;VIRGEN DEK CARMEN
01;03;258;INMACULADA
01;03;260;JOAIHU
01;03;261;TEKO PORA
01;03;263;SAN MIGUEL
01;03;264;SANTA CECILIA
01;03;265;20 DE ENERO
01;03;269;JAZMIN POTY
01;03;270;24 DE MAYO
01;03;271;PRODUCTORES INDEPENDIENTES SIN COMITE)
01;03;272;COCANOR
01;03;283;COMISION NUEVA ESPERANZA
01;03;287;HORIZONTE
01;03;294;TERESITA
01;03;304;TEKO PORA REKAVO
01;03;306;SAGRADO CORAZON DE JESUS
01;03;307;ASOCIACION DE PRODUCTORES DEL ACENTAMIENTO RECONQUISTA (A.P.A.R )
01;03;310;PRIMAVERA POTY
01;03;312;RENACER
01;03;314;DERECHOS DEL NIÑO
01;03;315;ASOCIACION DE PRODUCTORES KURUPA`Y LOMA
01;03;316;SAN ESTANISLAO
01;03;318;DAMAS DE3 SANTA LIBRADA
01;03;321;COOP. OGRONOR
01;03;323;PRODUCTORES INDIVIDUAL ( SIN COMITE ) 
01;03;324;SAN FRANCISCO 
01;03;325;SAGRADA FAMILIA 
01;03;327;JOAJHU
01;03;329;F.N.C. GUAHO TYPY
01;03;330;MANANTIAL 
01;03;337;EVENECER
01;03;344;KAAVOTORY
01;03;345;KUÑA ATY 
01;03;346;KUÑA ATY SAN ANTONIO 
01;03;347;JUAJU
01;03;348;PRODUCTORES INDIPENDIENTE ( SIN COMITE )
01;03;349;PRODUCTORES INDIVIDUALES ( SIN COMITE )
01;03;350;PRODUCTORES INDIVIDUALES ( SI COMITE )
01;03;353;PRODUCTORES INDEPENDIENTE ( SIN COMITE )
01;03;359;ASOCIACIONEN DE FERIANTES SAN CAYETANO 
01;03;366;SAN LORENZO 
01;03;367;RANCHO ALEGRE 
01;03;368;DE PRODUCTORES VIRGEN DEL CARMEN
01;03;385;PRODUCTORES INDIVIDUAL ( SIN COMITE )
01;03;387;NUEVA ESPERANZA 
01;03;388;30 DE JULIO 
01;03;391;PRODUCTORES CAMPESINOS ALEMAN CUE
01;03;392;COMISIN VECINAL TACUARA KM 81
01;03;393;PRODUCTORES INDEPENDIENTES (SIN COMITÉ)
01;04;1;ORGANIZACION CAMPESINA TEKOPYAHU
01;04;2;LA ESPERANZA
01;04;3;SIEMPRE UNIDAS
01;04;4;ECO JUVENIL
01;04;5;TEKOPORA
01;04;7;NUEVA ESPERANZA
01;04;8;LAGUNA MBOYOPY
01;04;9;KA`AVO TORY
01;04;10;MBURUCUYA POTY II
01;04;12;TEKO PORA
01;04;13;TRKOPORA
01;04;37;MBURUCUYA POTY
01;04;38;HUGUA POI
01;04;41;JUAN PABLO II 2
01;04;42;SANTISIMA TRINIDAD
01;04;43;1º DE MARZO
01;04;44;DON BOSCO
01;04;45;SAN JOSE
01;04;46;24 DE SETIEMBRE
01;04;48;INDIVIDUAL
01;04;51;JUAN PABLO II
01;04;52;HUGUA GUAZU
01;04;54;MARIA AUXILIADORA
01;04;55;SANTA LUCIA
01;04;56;20 DE JULIO
01;04;57;29 DE SETIEMBRE
01;04;58;KUÑA PARAGUAYA POTY
01;04;59;27 DE JUNIO
01;04;60;PRODUCTORES INDEPENDIENTES (SIN COMITE)
01;05;1;ASOCIACION DE PEQUEÑOS GANADEROS
01;06;1;TRES CERRO
01;06;2;RIO APA
01;06;3;INDIVIDUAL
01;06;4;SAN LAZARO
01;07;1;MEDALLA POTY
01;07;2;AGRO POTY
01;07;3;SAN JOSE 1
01;07;4;SAPUCAI
01;07;5;25 DE DICIEMBRE
01;07;6;CUÑA ATY JOAHU PORA REKAVO
01;07;7;SAGRADA FAMILIA
01;07;8;SANTO DOMINGO
01;07;9;SAN ISIDRO
01;07;10;VIRGEN DE LOURDES
01;07;11;SAN BLAS
01;07;12;CERRO MEMBY
01;07;13;6 DE ENERO
01;07;15;2 DE ENERO
01;07;16;29 DE SETIEMBRE
01;07;17;LA VICTORIA
01;07;18;Bº FATIMA
01;07;19;SAN MIGUEL
01;07;20;KO`E PYAHU
01;07;21;NUEVA ESPERANZA
01;07;22;NTRA. SEÑORA DE LA ASUNCION
01;07;24;INMACULADA CONCEPCION
01;07;26;SAN PEDRO
01;07;27;LA ASUNCION
01;07;28;SAN PEDRO POTY
01;07;31;OÑONDIVEPA
01;07;32;SANTA ROSA
01;07;33;SAN MIGUEL 2
01;07;35;SOL NACIENTE
01;07;36;15 DE MAYO
01;07;37;FERIANTES KOEJU POTY
01;07;38;VIRGEN DE CAACUPE
01;07;39;SAN CAYETANO
01;07;40;SAN AGUSTIN
01;07;41;DIVINA PROVIDENCIA
01;07;42;PRODUCTORES INDEPENDIENTES 
01;07;43;MA. AUXILIADORA
01;07;44;SAN VICENTE
01;07;45;KO'E PYAHU
01;07;46;PIRORY- VILLA DEL CARMEN
01;07;47;TEKOPORA REKAVO
01;07;48;SAN JOSE II
01;07;49;JOHAYHURA
01;07;50;ESTRELLA FUGAS
01;07;51;CHOKOKUEATY TEMBIAPORA
01;07;52;SAN  ROQUE
01;07;53;AGRO PORA
01;07;54;CIERVO POTY
01;07;55;SAN ANTONIO
01;07;58;PRODUCTORES INDEPENDIENTES (SIN COMITE)
01;07;59;FNC - Bº YHAGUY - SAN RAMON
01;07;60;NUCLEO 2
01;07;62;PRODUCTORES INDEPENDIENTES (SIN COMITE) 
01;07;64;PRODUCTORES VARIOS
01;07;72;SAN ROQUE
01;07;76;10 DE AGOSTO
01;07;77;13 DE JUNIO
01;07;81;PRODUCTORES DE LA ZONA DE PASIÑO
01;07;82;PRODUCTORES INDIVIDUALES ( SIN COMITE )
01;08;1;4 DE AGOSTO
01;08;2;CENTRO URBANO
01;08;3;JAZMIN POTY
01;08;4;SANTO REY
01;08;5;MADRES UNIDAS
01;08;6;SAN FRANCISCO
01;08;7;PRODUCTORES INDEPENDIENTES (SIN COMITE)
01;08;8;VIDA Y PROGRESO
01;08;10;ÑEPYTYVO
01;08;11;SAN JORGE
01;08;12;CAACUPE
01;08;14;NUEVA FORTUNA 
01;08;15;TEKO JOAJU 
01;08;16;13 DE MAYO 
01;08;17;MARIA AUXILIADORA 
01;08;18;DE MUJERES CAACUPE
01;08;19;LA ESPERANZA
01;08;22;PRODUCTORES INDEPENDIENTES (SIN COMITÉ)
01;09;1;8 DE DICIEMBRE
01;09;2;PRODUCTORES INDEPENDIENTE ( SI COMITE )
01;09;3;BENEFICIARIO DE TEKOPORA
01;09;4;PRODUCTORES INDEPENDIENTES ( SIN COMITE)
01;09;5;PRODUCTORES INDEPENDIENTES (SIN COMITE)
01;09;6;BRAZOS UNIDOS
01;09;7;SAN PEDRO
01;09;8;INDIVIDUAL
01;09;14;BENEFICIARIO DE TEKOPORA 
01;10;1;AGRICULTORES DE ISLA TUYU
02;01;1;8 DE DICIEMBRE
02;01;2;ASOCIACION DE PRODUCTORES LA UNION
02;01;3;MICROCUENCA CORPUS CRISTHI - 
02;01;4;MICROC. CORPUS CHRISTI - 20 DE JULIO
02;01;5;MICROC. CORPUS CRISTHI - SAN RAMON
02;01;6;MICROC. CORPUS CRISTI - CORPUS CRISTHI
02;01;7;MICROC- CORPUS CRISTHI - 12 DE JUNIO
02;01;8;MICROC. CORPUS CRISTHI - NIÑO JESUS
02;01;9;MICROC. CORPUS CRISTHI - SANTA LIBRADA
02;01;10;MICROC. CORPUS CRISTHI - 30 DE SETIEMBRE
02;01;11;MICROC. CORPUS CRISTHI - PABLO YBAÑEZ
02;01;12;MICROC. CORPUS CRISTHI - 1º DE MARZO
02;01;13;MICROC. CORPUS CRISTHI - NUEVA ESPERANZA
02;01;14;MICROC. CORPUS CRISTHI - VIRGEN DEL CARMEN
02;01;15;DE AGRICULTORES SAN JOSE
02;01;16;DE AGRICULTORES SANTA ROSA
02;01;17;ASOCIACION 6 DE ENERO
02;01;18;ASOC. APAITGA
02;01;19;DE PRODUCTORES TRES BOCA
02;01;20;PIRI PUCU
02;01;21;VY A RENDA
02;01;22;FOMENTO SAN RAMON
02;01;23;ASOCIACION DE PRODUCTORES DESARROLLO COMUNITARIO
02;01;24;PRODUCTORES SAN JUAN
02;01;25;PARAGUAY PYAHU
02;01;26;SAN BLAS
02;01;27;KUÑA ATY
02;01;28;SAN ISIDRO
02;01;29;MICROC - CORPUS CRISTI - 15 DE AGOSTO
02;01;31;MICROCUENCA CORPUS CRISTI - 15 DE AGOSTO
02;01;32;20 DE JULIO 
02;01;33;20 DE JULIO
02;01;34;PRODUCTORES INDEPENDIENTES ( SIN COMITE)
02;01;36;SAN IGNACIO
02;01;37;EX TAHON
02;01;38;SAN PEDRO POTY
02;01;39;ASOCIACION DE PRODUCTORES DE CITRICOS, COMERCIO Y PARQUE INDUSTRIAL
02;01;40;"DE AGRICULTORES""CORAZON ABIERTO"""
02;01;41;DE PRODUCTORES TESA PORA
02;01;42;DE AGRICULTORES 15 DE MAYO
02;01;43;11 DE SETIEMBRE
02;01;44;DE PRODUCTORES LA ESPERANZA
02;01;45;DE PRODUCTORES SAN CAYETANO DE HUGUA I AGUARYMI
02;01;46;MICROCUENCA CORPUS CRISTI - ÑIÑO JESUS -PRODERS
02;01;47;MICROCUENCA CORPUS CRISTI - NUEVA ESPERANZA - PRODERS
02;01;48;MICROCUENCA ARROYO NARANJITO - 
02;01;49;MICROCUENCA ARROYO PEGUAHJO - NUEVA ESPERANZA 
02;01;50;MICROCUENCA ARROYO PEGUAJHO - KUÑA ATY 
02;01;51;MICROCUENCA ARROYO PEGUAHO - VIRGEN DE FATIMA
02;01;52;MICROCUENCA ARROYO PEGUAHO - SAN ISIDRO
02;01;53;MICROCUENCA ARROYO -  SANTA LIBRADA
02;01;54;ASOCIACION HUGUAI YPA YERE
02;01;55;HUGUAPE
02;01;56;PRODUCTORES INDEPENDIENTES (SIN COMITE)
02;01;57;SAN ANTONIO
02;01;58;SAGRADA FAMILIA
02;01;61;VILLA DE MERCEDES
02;01;62;FEDERACION DE PRODUCTORE ÑEPIA `A TAPEPORARE
02;01;65;ASOCIACION YACARE ÑE`E
02;01;66;30 DE SETIEMBRE
02;01;67;ASOCIACION DE AGRICULTORES 6 DE ENERO
02;01;72;MARIA AUXILIADORA
02;01;73;ITA PYTA
02;01;74;SAN CAYETANO
02;01;75;BUENA NUEVA
02;01;76;ASOCIACION DE FERIANTES CAMPESINOS
02;01;79;PRODUCTORES AGRICOLA DEL BARRIO LAS MERCEDES
02;01;80;SAN MIGUEL
02;01;82;JHUGUA GUAZU
02;01;83;JHUGUAN GUAZU
02;01;84;AGUARAYMI
02;01;85;MBOCAYATY
02;01;86;MBOCAJATY
02;01;88;CUÑA HATY
02;01;89;CUÑA HATY 1 
02;01;91;SAN ISIDRO 1
02;01;96;FOMENTO DAP
02;01;97;AGRICULTORES SAN JOSE
02;01;109;SUINOCULTURA
02;01;110;SAN RAMON
02;01;111;AKARAPUA REKAVO
02;01;112;8 DE DICIEMBRE 
02;01;113;SAN FRANCISCO 
02;01;114;SAN PEDRO POTY 
02;01;115;VIRGEN DEL ROSARIO 
02;01;116;SAN ROQUE 
02;01;117;KO¨ETI
02;01;118;APICULTURES
02;01;119;SAN JOSE - SAN CAYETANO 
02;01;121;SANTA TERESA
02;01;122;CAÑICULTORES
02;01;123;CORAZON DE JESUS
02;01;126;SAN JOSE
02;01;128;HUGUA`I SANTO TOMAS
02;01;131;OTERO LA MERCED
02;01;132;EIRA KA`AGUY
02;01;137;NARANJA TY
02;01;138;SAN ISIDRO LABRADOR
02;01;140;MUJERES MBARETE
02;01;145;PRODUCTORES INDEPENDIENTE ( SIN COMITE )
02;01;150;RENACER
02;01;151;CURUPAY TY
02;01;153;SANTA LIBRADA
02;01;161;PRODUCTORES INDIVIDUALES ( SIN COMITE )
02;01;162;PRODUCTORES INDEPENDIENTE ( SIN COMITE ) 
02;01;169;YACARE ÑE E
02;01;171;MARIA AUXILIADORA 
02;01;172;RENACER 
02;01;173;SAN RAMON 
02;01;174;SAN MIGUEL 
02;01;187;SAN AGUTIN
02;01;188;VIRGEN DE FATIMA
02;01;189;PRODUCTORES BARRIO LAS MERCEDES
02;01;190;MESQUITA CUE
02;01;191;15 DE MAYO
02;01;193;EL PROGRESO
02;01;197;DESARROLLO COMUNITARIO
02;01;200;SANN DIEGO
02;01;202;PROD.YATEBO RUGUA
02;01;203;SAN VICENTE
02;01;205;PRO. YATEBO RUGUA
02;01;206;PROD. YATEBO RUGUA
02;01;207;KO E PYAHU
02;01;211;1º DE MAYO
02;01;212;SANTA TEESA
02;01;213;VIRGEN DEL ROSARIO
02;01;214;DE MUJERES
02;01;215;AKARAPU AM REKAVO
02;01;218;SAN JUAN
02;01;219;MICROCUENCA ARROYO CORPUS CRISTI - COORDINACION DE PRODUCTORES DE CORPUS CRISTI
02;01;220;MICROCUENCA ARROYO PEGUAHO - PRODUCTORES AGRICOLA NUEVA ESPERANZA
02;01;222;DE MUJERES ITA PYTA
02;01;223;DE PRODUCTORES VIRGEN DEL ROSARIO
02;01;224;VIRGEN MARIA
02;01;225;SAN FRANCISCO
02;01;226;ASOCIACION SAN FRANCISCO
02;01;227;ASOCOACION SAN FRANCISCO
02;01;229;MICROCUENCA ARROYO CORPUS CHISTHI - 30 DE SETIEMBRE
02;01;230;PRODUCTORES INDEPENDIENTE ( SI COMITE )
02;01;231;PRODUCTORES INDIVIDUALES ( SI COMITE )
02;01;236;SANTA ROSA
02;01;237;para orrar
02;01;238;MICROCUENCA ARROYO PEGUAHO - KUÑA GUAPA
02;01;239;SAN SALVADOR
02;01;240;MICROCUENCA ARROYO CORPUS CHRISTI - NIÑO JESUS
02;01;243;MICROCUENCA ARROYO PEGUAHO - NUEVA ESPERANZA
02;01;244;MICROCUENCA ARROYO CORPUS CHRISTI - SAN RAMON
02;01;248;MICROCUENCA ARROYO PEGUAHO - MUJERES VIRGEN DE FATIMA
02;01;249;MICROCUENCA ARROYO PEGUAJO - SAN SALVADOR
02;01;250;MICROCUENCA ARROYO PAGUAJO - SAN SALBADOR
02;01;251;MICROCUENCA ARROYO PEGUAJO - SAN ISIDRO
02;01;253;MICROCUENCA ARROYO PEGUAJO - KUÑA ATY
02;01;254;MUJERES UNIDAS
02;01;256;PRODUCTORESM INDEPENDIENTES (SIN COMITE)
02;01;257;MICROCUENCA ARROYO CORPUS CRISTHI - COMITÉ DE PRODUCTORES SAN RAMÓN
02;01;258;MICROCUENCA ARROYO CORPUS CRISTHI - COMITÉ COORDINADORA DE PRODUCTORES CORPUS CRITHI
02;01;259;MICROCUENCA ARROYO CORPUS CRISTHI - COMITÉ DE PRODUCTORES SANTA LIBRADA
02;01;260;MICROCUENCA ARROYO CORPUS CRISTHI - COMITÉ DE PRODUCTORES NIÑO JESÚS
02;01;261;MICROCUENCA ARROYO CORPUS CRISTHI - COMITÉ DE PRODUCTORES NUEVA ESPERANZA
02;01;262;MICROCUENCA ARROYO CORPUS CRISTHI - COMITÉ DE PRODUCTORES 15 DE AGOSTO
02;01;263;PRODUCTORES NUEVA ESPERANZA
02;01;264;PRODUCTORES SANTA LIBRADA
02;01;265;PRODUCTORES NIÑO JESUS
02;01;266;COORDINADORA DE PRODUCTORES CORPUS CRISTI
02;01;267;SANTA ANA
02;01;269;LA ESPERANZA
02;01;270;LAS MERCEDES
02;01;273;SANTA MARIA
02;01;274;PRODUCTORES INDEPENDIENTES (SIN COMITÉ)
02;01;285;30 DE SEPTIEMBRE
02;01;287;DE MUJERES MBARETE
02;02;1;MICROC. JEJUI - KUÑA ATY
02;02;2;SAN BLAS
02;02;3;MICROC. JEJUI - VIRGEN DE FATIMA
02;02;4;MICROC. JEJUI - SAN FRANCISCO
02;02;5;MICROC. JEJUI - 9 DE ABRIL
02;02;6;PUERTO ANTEQUERA
02;02;8;MICROC. JEJUI - SAN LORENZO
02;02;9;MICROC. JEJUI - KURUSU DE HIERRO
02;02;10;PRIMAVERA
02;02;12;MUJERES UNIDAS
02;02;14;PRODUCTORES INDEPENDIENTES (SIN COMITE)
02;02;15;MICROCUENCA ARROYO JEJUI -  SAN FRANCISCO
02;02;16;MICROCUENCA ARROYO JEJUI V- 9 DE ABRIL
02;02;17;MICROCUENCA ARROYO JEJUI - KUÑA ATY
02;02;18;MICROCUENCA ARROYO JEJUI - DE PRODUCTORES VIRGEN DE FATIMA
02;02;19;MICROCUENCA ARROYO JEJUI - SAN FRANCISCO
02;02;20;MICROCUENCA ARROYO JEJUI -  KURUSU DE HIERRO
02;02;21;MICROCUENCA ARROYO JEJUI - COMITE DE PRODUCTORES VIRGEN DE FATIMA
