02;01;3;CORPUS CRISTHI
02;01;4;CORREA SAN JOSE
02;01;5;ÑANDUCUA
02;01;7;PABLO IBAÑEZ
02;01;8;TAVA GUARANI
02;01;10;COLONIA BARBERO
02;01;11;JUAN PABLO II
02;01;12;CORREA RUGUA
02;01;13;JUGUAI YPAJERE
02;01;14;COLONIA
02;01;15;SANTA CATALINA
02;01;16;VIRGEN DE FATIMA
02;01;17;EX TAHON
02;01;18;ASENTAMIENTO
02;01;19;BARBERO
02;01;20;HUGUA I
02;01;21;AGUARAY SECO
02;01;22;PROSPERIDAD
02;01;23;NARANJA TY
02;01;24;AGUARAYMI
02;01;25;KARAPA I
02;01;26;RINCON
02;01;27;LIZ EXPEDITA
02;01;28;ANTEQUERA
02;01;29;PATIÑO SAN FRANCISCO
02;01;30;SAN PEDRO POTY
02;01;31;ZOLABARRIENTE 
02;01;32;SAN MIGUEL DEL NORTE 
02;01;33;HUGUA I SANTA CATALINA 
02;01;34;BARBERO SAN MIGUEL 
02;01;35;SAN MIGUEL
02;01;36;CAÑADA
02;01;37;COL. SAN JUAN
02;01;38;PIKADA FERNANDEZ
02;01;39;12 DE JUNIO
02;01;40;LOMA PYTA
02;01;41;VIRGEN DEL ROSARIO
02;01;42;PIRI PUCU
02;01;43;VILLA DE MERCEDES
02;01;44;COMUNIDAD
02;01;45;ROSARIO LOMA
02;01;46;TAPE KA'AGUY
02;01;999;NR
02;02;1;POROTO
02;02;2;VIRGEN DE FATIMA
02;02;3;TYPYCHATY
02;02;4;PUERTO ANTEQUERA
02;02;5;MONTE ALTO
02;02;6;KURUSU CHICA
02;02;7;ANGELITA
02;02;999;NR
02;03;1;LIBERACION SUR
02;03;2;COCUERA
02;03;3;JHUGUA POTY -CALLE JOVENES UNIDO
02;03;4;SAN MIGUEL CHORE
02;03;5;KURUPAYTY
02;03;6;MARIA AUXILIADORA
02;03;7;SAN JOSE CHORE
02;03;8;PANCHITO LOPEZ
02;03;9;SAN LUIS
02;03;10;CHORE MI
02;03;11; CHORE I
02;03;12;NACIENTE
02;03;13;15 DE AGOSTO
02;03;14;PINDO TY
02;03;15; GRAL.GENES
02;03;16;CHE COMPA
02;03;17;ROJAS SILVA
02;03;18;YURUMI
02;03;19;CALLE ROSARINA
02;03;20;INDUSTRIAL KUE
02;03;21;MARTILLO
02;03;22;PLACIDO
02;03;23;YCUA PORA
02;03;24;CALLE 1º DE MARZO
02;03;25;NUCLEAR 1
02;03;26;SANTO DOMINGO
02;03;27;NUCLEAR 2
02;03;28;LINEA CARAGUATAY
02;03;29;YERUTI
02;03;30;KO`E POTY
02;03;31;NUCLEAR 3
02;03;32;1º DE MARZO
02;03;33;LIBERACION
02;03;34;CARAGUATAY
02;03;35;SAN RAFAEL
02;03;36;NUEVA AMISTAD
02;03;37;GRAL. GENES
02;03;38;SAN FRANCISCO
02;03;39;SANTA LUCIA
02;03;40;LOTE 5º
02;03;41;TIERRA PROMETIDA
02;03;42;KARAPA I
02;03;43;LA NIÑA
02;03;44;SAGRADA FAMILIA
02;03;45;COMUNIDAD INDIGENA
02;03;999;NR
02;04;1;SAN JOSE DEL NORTE
02;04;2;NORTE POTY
02;04;3;SAN BLAS 
02;04;4;SAN JUAN 
02;04;5; 13 DE SETIEMBRE 
02;04;6; 15 DE SETIEMBRE 
02;04;7;MBARETE
02;04;8;14 DE FEBRERO
02;04;9;1ª LINEA
02;04;10;PINDOTY
02;04;11;4 VIENTOS
02;04;12;1º DE MARZO
02;04;13;26 DE ABRIL
02;04;14;13 DE JUNIO
02;04;15;CALLE SAN ISIDRO
02;04;16;COMUNIDAD INDIGENA
02;04;999;NR
02;05;1;CAPILLA JHUGUA
02;05;2;SGT.DOROTEO MOREL
02;05;3;AGUAPEY
02;05;4;RAMOS CUE
02;05;5;STO. CASTIGLIONI
02;05;6;SAN FRANCISCO 
02;05;7;RAMOS CUE 
02;05;8;HUGUA BARRERO
02;05;999;NR
02;06;1;ÑEPYTYBORA
02;06;2;YBYRE
02;06;3;MAYOR HERMOSA
02;06;4;PRIMAVERA
02;06;6;YBYPE
02;06;7;COSTA PUCU Nº 1
02;06;8;NARANJA TY
02;06;999;NR
02;07;1;LA GERMANIA
02;07;2;ISLA SOLA
02;07;3;LA TIERRA PROMETIDA
02;07;4; LA TIERRA PROMETIDA
02;07;5;NUEVA GERMANIA
02;07;6;AGUARYMI
02;07;7;CHAMORRO CUE
02;07;8;BARRIAL
02;07;999;NR
02;08;1;ARROYO GUAZU
02;08;2;SAN JOSE
02;08;3;CALLE 8000 DEF.2º FRACCION
02;08;4;CALLE SAN ISIDRO
02;08;5;CALLE YTORORO/ YKUA TU I
02;08;6;CALLE 6000 DEF.2º FRACCION
02;08;7;CALLE SAN LUIS
02;08;8;MARIA AUXILIADORA
02;08;9;SAN BLAS - NOVIRETA
02;08;10;ORIENTAL
02;08;11;PRIMAVERA
02;08;12;SAN BLAS
02;08;13;COSTA TAPIRACUAI
02;08;14;COSTA BARRERO
02;08;15;SAN PABLO
02;08;16;CALLE 2000 BERTONI
02;08;17;DEFENSORES DEL CHACO
02;08;18;SAN FRANCISCO
02;08;19;VACA JHU
02;08;20;REPUBLICANO
02;08;21;BERTONI
02;08;22;15 DE MAYO
02;08;23;SANTA ROSA
02;08;24;SAN ANTONIO
02;08;25;KURUHO JULIAN PORTILLO
02;08;26;1º DE MARZO
02;08;27;COMUNIDAD INDIGENA
02;08;28;SAN ISIDRO
02;08;29;CALLE 12000 DEFENSORES
02;08;30;PUNTA SUERTE
02;08;31;CALLE 6000 BERTONI
02;08;32;CALLE 8000 DEFENSORES Bº SAN ANTONIO
02;08;33;COLONIA DEFENSORES DEL CHACO
02;08;999;NR
02;09;1;SAN PABLO -YETYTY
02;09;2;RUTARA
02;09;3;4º ZONA
02;09;4;FLORIDA
02;09;6;BUENOS AIRES
02;09;7;SAN MIGUEL DEL NORTE
02;09;8;POTRERO PUCU 
02;09;9;SAN RAMON
02;09;10;CALLE ARROYO
02;09;999;NR
02;10;1;SAN PEDRO POTY
02;10;2;PY A GUAPY
02;10;3;TACUATI POTY
02;10;4;6 DE ENERO
02;10;5;COLONIA PARAGUAY
02;10;6;ÑU RUGUA
02;10;7;COMUNIDAD INDIGENA
02;10;999;NR
02;11;1;SAN MIGUEL CALLE 3
02;11;2;SANTO DOMINGO
02;11;3;SANTA MARIA
02;11;999;NR
02;12;1;SAN JUAN BOSCO
02;12;2;KO`E YU
02;12;3;SAN ISIDRO 
02;12;4;COSTA NUEVA
02;12;5;SAN JOSE
02;12;6;VIRGEN DEL CARMEN
02;12;7;CAÑADA LOURDES
02;12;8;3 FRONTERAS
02;12;9;SAN ANTONIO
02;12;10;MBOI`Y SAN MIGUEL
02;12;11;TORIN KUE
02;12;12;SAN IGNACIO
02;12;13;POTERO YBATE
02;12;14;CELADOR
02;12;15;SAN AGUSTIN
02;12;16;SANTA LIBRADA
02;12;17;SAN MIGUEL
02;12;18;PRIMAVERA REAL
02;12;19;YKUA RUGUA
02;12;20;SANTA ROSA
02;12;21;COLONIA NAVIDAD
02;12;999;NR
02;13;1;ÑANDUCUA I
02;13;2;2DA RECONSTRUCCION 
02;13;3;COSTA PUCU 
02;13;4;MBOCAYA
02;13;5;BAGIA GALAGE LACHEG
02;13;999;NR
02;14;1;SAN JOSE DEL NORTE
02;14;2;SANTA CLARA
02;14;3;SAN BLAS
02;14;5;26 DE ABRIL
02;14;6;COL. SAN VICENTE
02;14;7;ESTRELLITA
02;14;8;SAN VICENTE
02;14;9;PABLO IBAÑEZ
02;14;10;NARANJITO
02;14;11;PANCHOLO
02;14;12;KIRA`Y
02;14;13;ARA VERA
02;14;14;A. J. VIERCI
02;14;15;KO`E POTY
02;14;16;SANTA CAROLINA
02;14;17;YVOTY JU
02;14;18;TAPYUI KUE
02;14;19;TAHEKYI
02;14;20;Bº COSTA RICA
02;14;21;QUEBRADA
02;14;22;Bº 30 DE ABRIL
02;14;23;COMUNIDAD INDIGENA
02;14;24;3 DE MAYO
02;14;25;8 DE DICIEMBRE
02;14;999;NR
02;15;1;SAN MIGUEL
02;15;2;SAN JUAN
02;15;3;SAN BLAS
02;15;4;LAS MERCEDES
02;15;5;GUAVIRA 4
02;15;6;GUAVIRA
02;15;7;CALLE SAN JUAN
02;15;8;GUAVIRA I
02;15;9;ITA CUATIA
02;15;10;MARIA AUXILIADORA
02;15;11;YSAU
02;15;12;POTRERO TUNA
02;15;13;12 DE JUNIO
02;15;14;SANTA LUCIA
02;15;15;SAN FELIPE
02;15;16;CHORRO
02;15;17;ÑU PYAHU
02;15;18;SANTA TERESA
02;15;20;SAN ANTONIO
02;15;999;NR
02;16;1;TORO PIRU II
02;16;2;SAN RAFAEL
02;16;3;MARIA AUXILIADORA
02;16;4;PRIMAVERA REAL
02;16;5;15 DE AGOSTO
02;16;6;CALLE SAN MARCO
02;16;7;2000 2º LOTE
02;16;8;CALLE 6000
02;16;10;CALLE SAN JOSE
02;16;11;CARAYOI
02;16;12;CALLE 4000
02;16;13;LUZ BELLA
02;16;14;7 DE ABRIL
02;16;15;JUSTO VILLA NUEVA
02;16;16;GUAYAIVI
02;16;17;TAVA'I 
02;16;18;CALLE ASUNCION
02;16;19;4 MIL 3RA. FRACCION
02;16;20;2 MIL YKUAPORA
02;16;21;3RA. LINEA
02;16;22;CALLE 6000 3RA. FRACCION
02;16;23;ALMEIDA
02;16;25;SAN MIGUEL
02;16;26;SAN MARCOS
02;16;27;PANCHITO LOPEZ
02;16;28;CALLE SAN MARCOS
02;16;29;PRIMERA LINEA
02;16;30;PUNTA DEL ESTE
02;16;31;2 MIL SAN MIGUEL
02;16;32;4000 3RA FRACCION 
02;16;33;12000 BERTONI
02;16;34;COMUNIDAD INDIGENA
02;16;35;19 DE AGOSTO
02;16;36;SANTO DOMINGO
02;16;37;URBANO
02;16;38;2ª LINEA CHACHI
02;16;39;SAN PEDRO
02;16;40;ECO URBANISTICO
02;16;41;CHACHI
02;16;42;4000 DEFENSORES DEL CHACO
02;16;43;1º LINEA CHACHI
02;16;44;3 DE FEBRERO 
02;16;45;TORO PIRU
02;16;999;NR
02;17;1;SAN BLAS
02;17;2;YVY MARANE Y
02;17;3;20 DE JULIO
02;17;4;1º DE MARZO
02;17;5;ARA PYAHU
02;17;6;JAHAPE
02;17;7;9 DE JUNIO
02;17;8;TAPIRACUAI POTY
02;17;9;25 DE DICIEMBRE
02;17;10;10 DE JUNIO
02;17;11;TAJY CARE
02;17;12;3 DE NOVIEMBRE
02;17;13;CAÑETE CUE
02;17;14;12 DE JUNIO
02;17;15;CALLE 4000
02;17;16;CABO CUE
02;17;17;14 DE MAYO ARAPYAHU
02;17;19;PAZ DEL CHACO
02;17;20;15 DE AGOSTO
02;17;21;4 DE MAYO
02;17;22;KA'AGUY POTY
02;17;23;1º DE NOVIEMBRE
02;17;24;AÑARETANGUE
02;17;25;11 DE SETIEMBRE 
02;17;26;LOMA ZAPATU
02;17;27;SAN CARLOS
02;17;28;26 DE FEBRERO
02;17;29;KA`ATYMIRI
02;17;30;RIO CORRIENTE MI
02;17;31;KA`AGUY PYAHU
02;17;32;SAN ANTONIO
02;17;33;PARAKAU KEHA
02;17;34;COMUNIDAD INDIGENA
02;17;35;PRIMAVERA
02;17;36;30 DE AGOSTO
02;17;999;NR
02;18;1;CAMBA CUA
02;18;2;KORORO I
02;18;3;SAN MIGUEL
02;18;4;LA PREFERIDA
02;18;6;SANTA BARBARA
02;18;7;LOMA PUCU
02;18;8;LA VICTORIA
02;18;9;SANTA ANA
02;18;10;JAGUARETE FOREST
02;18;11;TAVA GUARANI
02;18;12;PEDRO GIMENEZ
02;18;13;KARA PA'I
02;18;14;KURUPAYTY
02;18;15;PROSPERIDAD
02;18;16;SAN MIGUEL DEL NORTE
02;18;17;NUEVA ESPERANZA
02;18;18;AGUERITO
02;18;19;SANTA LIBRADA
02;18;20;11 DE OCTUBRE
02;18;21;SANTA CATALINA
02;18;22;SAN JORGE
02;18;23;LIZ EXPEDITA
02;18;24;PY`AGUARY
02;18;25;15 DE MAYO
02;18;26;FELIPE OSORIO
02;18;27;SAN ISIDRO
02;18;28;KARAPA I
02;18;29;BARRIO SAN PEDRO
02;18;31;SAN PEDRO POTY
02;18;999;NR
02;19;1;CERRO VERDE
02;19;2;2 DE MAYO
02;19;3;SAN ISIDRO DEL NORTE
02;19;4;YVY PORA
02;19;5;CALLE SAN ISIDRO Y SAN VICENTE
02;19;6;PRIMAVERA REAL
02;19;7;NUEVA ASUNCION
02;19;8;ALEMAN CUE
02;19;9;16 DE JULIO
02;19;10;3º LINEA SANTA LUCIA
02;19;11;1º LINEA
02;19;12;1º DE NOVIEMBRE
02;19;13;JUSTO VILLA NUEVA
02;19;14;8 DE DICIEMBRE
02;19;15;SAN ISIDRO
02;19;16;3RA. LINEA
02;19;17;4RTA. LINEA
02;19;18;SAN ROQUE
02;19;19;NUEVO HORIZONTE
02;19;20;PALOMITA
02;19;21;VYA RENDA
02;19;22;PRIMAVERA 
02;19;23;LOMA CLAVEL 
02;19;24;SAN JOSE DEL NORTE
02;19;25;2ª LINEA
02;19;26;3 DE FEBRERO
02;19;27;YRYBUCUA
02;19;28;YCUA PORA
02;19;29;YVU PORA
02;19;30;COMUNIDAD INDIGENA YOPEY
02;19;31; YAPY - SANTA ISABEL
02;19;32;INDIGENA PALOMITA
02;19;33;COMUNIDAD INDIGENA
02;19;34;2 DE MAYO 2ª LINEA
02;19;35;SANTA CATALINA
02;19;999;NR
02;20;1;JEJUI POTY
02;20;2;DE MUJERES JEJUI POTY
02;20;3;MBOCAYATY
02;20;4;KURUPAY TY
02;20;5;JOAIHU
02;20;6;MARIA AUXILIADORA
02;20;7;JEJUI
02;20;8;KO`E PYTA
02;20;9;SAN MIGUEL
02;20;10;SAN ISIDRO
02;20;999;NR
03;01;1;CARAGUATAY
03;01;2;AZUCARRA
03;01;3;POTRERO POI
03;01;4;PIRAY
03;01;5;CERRO CUE
03;01;6;ITA YBUGUAZU
03;01;7;YPUCU
03;01;8;ITA  YBUMI
03;01;9; CABAÑAS
03;01;10;COSTA PUKU
03;01;11;CAACUPÉ
03;01;999;NR
03;02;1;15 DE AGOSTO
03;02;2;SANTA LIBRADA
03;02;999;NR
03;03;999;NR
03;04;1;MBURURU
03;04;2;SAN VICENTE
03;04;3;15 DE AGOSTO
03;04;4;YVYRY
03;04;5;SAN ISIDRO
03;04;6;CANDIA
03;04;7;YACARE
03;04;8;LOTE NUEVO
03;04;9;SAN ROQUE
03;04;999;NR
03;05;999;NR
03;06;1;SAN AGUSTIN 
03;06;2;SAN CAYETANO
03;06;3;KOKUEGUAZU
03;06;4;CANDUY
03;06;999;NR
03;07;1;4 DE OCTUBRE
03;07;2;LOMA TUYUTI
03;07;999;NR
03;08;1;MARIA AUXILIADORA
03;08;999;NR
03;09;999;NR
03;10;1;8 DE DICIEMBRE
03;10;2;GUIDO ALMADA
03;10;3;TEKOPORA
03;10;4;REGINA MARECOS
03;10;5;NUEVA ASUNCION
03;10;6;LSD MERCEDES
03;10;7;LOMA HOVY
03;10;8;MARIA AUXILIADORA
03;10;9;NUEVA ESPERANZA
03;10;10;SAN ANTONIO
03;10;999;NR
03;11;999;NR
03;12;1;INMACULADA
03;12;2;COLONIA ESPERANZA
03;12;3;SAN BLAS
03;12;4;VIRGEN DEL CARMEN
03;12;5;PIRAY
03;12;999;NR
03;13;1;NUEVA COLOMBIA
03;13;2;BOQUERON
03;13;3;INGLES CUE
03;13;999;NR
03;14;999;NR
03;15;999;NR
03;16;1;HERIBERTO MATIAUDA
03;16;999;NR
03;17;1;MARIA AUXILIADORA
03;17;2;SAN ROQUE
03;17;3;TOROPY LOMA
03;17;4;YHAGUY COSTA
03;17;5;YCUA PORA
03;17;6;PASO TRANQUERA
03;17;999;NR
03;18;1;CORONILLA
03;18;2;4 VIENTOS
03;18;3;ASENTAMIENTO KUÑA ATY
03;18;4;VILLA LAS MERCEDES
03;18;5;21 DE JULIO
03;18;6;POTRERO ZONA B
03;18;7;POTRERO ZONA A
03;18;8;SANTA ROSA I
03;18;9;SAN MIGUEL
03;18;10;VALLEM I
03;18;11;VALLE I
03;18;12;SANTA ROSA
03;18;13;ROSADO
03;18;14;MOMPOX
03;18;15;SANTA ROSALIA 
03;18;16;SAN FRANCISCO
03;18;999;NR
03;19;999;NR
03;20;999;NR
04;01;1;14 DE MAYO
04;01;2;YOVERE
04;01;3;CAÑADA
04;01;999;NR
04;02;1;LOMA I
04;02;2;BOQUERON
04;02;3;ISLA ALTA
04;02;4;COL. TAKUARE' E
04;02;5;PASO KUE
04;02;6;COL. TACUARE'E
04;02;7;RINCON- LOMA I
04;02;8;COL.AGUSTIN MOLAS
04;02;9;SAN ANTONIO
04;02;10;VALLE PE
04;02;11;20 DE JUNIO
04;02;12;VIRGEN SERRANA 
04;02;13;RINCÓN
04;02;999;NR
04;03;1;CORA GUAZU
04;03;2;CIERVO CUA
04;03;3;NUEVA ESPERANZA
04;03;4;MANDUARA
04;03;999;NR
04;04;999;NR
04;05;1;POTRERO MELGAREJO
04;05;2;COSTA MERCADO
04;05;999;NR
04;06;1;3º LINEA COMPANIA COLONIA GUARANI
04;06;2;COLONIA GUARANI
04;06;3;SAN JOSE
04;06;999;NR
04;07;1;PIRECA
04;07;2;12,13 y 14  LINEA  YROYSA
04;07;3;VIRGEN DE LAS MERCEDES
04;07;4;VISTA ALEGRE
04;07;5;YROYSA 4º Y 5º LINEA
04;07;6;YROYSA 3º LINEA
04;07;7;YROYSA 8º LINEA
04;07;9;8 DE DICIEMBRE
04;07;10;3 DE NOVIEMBRE
04;07;11;CALLE 1000
04;07;12;SANTA CECILIA
04;07;13;COL. YROYSA  2DA LINEA 
04;07;14;MELGAREJO
04;07;15;YROYSA 13 LINEAS
04;07;16;YROYSA
04;07;999;NR
04;08;999;NR
04;09;999;NR
04;10;1;SAN PABLO
04;10;2;SAN ROQUE
04;10;3;SAN JORGE
04;10;4;SAN LUIS
04;10;5;KAGUARE I
04;10;6;COLONIA
04;10;7;SANTA ANA
04;10;999;NR
04;11;1;JORGE MAWILLE
04;11;999;NR
04;12;1;Bº SAN MIGUEL
04;12;999;NR
04;13;999;NR
04;14;1;COMPAÑIA
04;14;2;SAN SALVADOR
04;14;999;NR
04;15;1;NUCLEO RURAL SAN BLAS
04;15;999;NR
04;16;999;NR
04;17;1;ARROYO MOROTI
04;17;2;TORRES CUE
04;17;3;CORONEL CUBAS
04;17;4;COLONIAS UNIDAS
04;17;5;SILBERO CUE
04;17;6;8 DE DICIEMBRE
04;17;7;OÑONDIVEPA
04;17;8;NUEVA ALBORADA
04;17;9;COLONIA KURUPA Y
04;17;10;3 DE NOVIEMBRE
04;17;11;OÑONDIVAPA
04;17;12;EL TRIUNFO
04;17;13;LA VICTORIA
04;17;14;COLONIA TAHYI
04;17;15;SANTA TERESA
04;17;16;COMUNIDAD INDIGENA NARANGITO
04;17;17;COLONIA NAVIDAD
04;17;18;SAN FRANCISCO
04;17;999;NR
05;01;1;COLONIA BLAS GARAY
05;01;3;CALLE SAN ROQUE
05;01;4;CALLE 2 SAN BLAS
05;01;5;ACOSTA ÑU
05;01;6;SAN ANTONIO
05;01;7;GERARDO ROMERO
05;01;8;CALLE 3 SANTA ROSA
05;01;9;BLAS GARAY
05;01;10;LEVA I
05;01;11;SIDEPAR 7000
05;01;12;AGUAPEY
05;01;13;CANDIDO BENITEZ
05;01;14;CALLE 2,80
05;01;15;YUKUYTY
05;01;16;SANTA MARIA
05;01;17;CALLE ITACURUBI
05;01;18;ZARO CARO
05;01;19;SAN GREGORIO
05;01;20;CALLE 40
05;01;21;NUEVO HORIZONTE
05;01;22;KA`ITA
05;01;23;CALLE 1
05;01;24;CURUCAO
05;01;25;CALLE FRORIDA
05;01;26;KAAGUY KUPE
05;01;27;CALLE GUAZU
05;01;28;SAN FRANCISCO
05;01;29;POTRERO UBALDINA
05;01;30;CALLE 2
05;01;31;CALLE 4 SAN LUCAS
05;01;32;CALLE SAN PEDRO
05;01;33;ARROYO MOROTI
05;01;34;CALLE 3
05;01;35;CALLE 4
05;01;36;CURUGUATYMI
05;01;37;SANTO DOMINGO
05;01;38;POTRERO MARGARITA
05;01;39;CALLE 15 MONTANARO
05;01;40;CALLE 5
05;01;41;CALLE 16
05;01;42;COSTA VARELA 
05;01;43;CALLE 1.80
05;01;44;MONTANARO
05;01;45;CALLE LA VICTORIA
05;01;46;SAN JOSE
05;01;48;SANCHEZ CUE 
05;01;49;FLOR NACIENTE 
05;01;50;YVYRYBATE
05;01;51;AGUAPETY RUGUA
05;01;52;CURUCAU
05;01;53;ARROYO GUAZU - SAN ISIDRO
05;01;54;CALLE 3ª - AGUAPETY
05;01;55;AGUAPETY PORTÓN
05;01;56;PIQUETE CUÉ
05;01;999;NR
05;02;1;EL SEMBRADOR
05;02;2;kaaguy pa u
05;02;3;ESCALERA
05;02;4;KAMBAY
05;02;5;YKUA PORA
05;02;6;PUEBLO ORIGINARIO
05;02;7;SAN MARTIN
05;02;8;ÑANE MAITEI
05;02;9;GUAYAKI KUA
05;02;10;COMUNIDAD 5ta LINEA
05;02;11;CAPITAN CUE
05;02;12;NANE MAITEI
05;02;13;CALLE SAN JOSE
05;02;14;AMPLIACION BLAS GARAY
05;02;15;NUEVA ESPERANZA 
05;02;16;SAN VALENTIN 
05;02;17;PRIMERO DE MAYO 
05;02;18;YUKYRY CENTRAL
05;02;19;YUKYRY SAN ROQUE 
05;02;20;1º DE MAYO
05;02;22;JACARE I
05;02;23;COSTA CAÑADA 
05;02;24;JAGUA KAI 
05;02;25;5º LINEA CANTERA BOCA
